"","x","y","eligible","inducted"
"5743",43,58,0,0
"5744",44,58,0,0
"5745",45,58,0,0
"5746",46,58,0,0
"5747",47,58,0,0
"5748",48,58,0,0
"5749",49,58,0,0
"5750",50,58,0,0
"5751",51,58,0,0
"5752",52,58,0,0
"5753",53,58,0,0
"5754",54,58,0,0
"5755",55,58,0,0
"5756",56,58,0,0
"5757",57,58,0,0
"5758",58,58,0,0
"5759",59,58,0,0
"5760",60,58,0,0
"5761",61,58,0,0
"5762",62,58,0,0
"5763",63,58,0,0
"5764",64,58,0,0
"5765",65,58,0,0
"5766",66,58,0,0
"5767",67,58,0,0
"5768",68,58,0,0
"5769",69,58,0,0
"5770",70,58,0,0
"5771",71,58,0,0
"5772",72,58,0,0
"5773",73,58,0,0
"5774",74,58,0,0
"5775",75,58,0,0
"5776",76,58,0,0
"5777",77,58,0,0
"5778",78,58,0,0
"5779",79,58,0,0
"5780",80,58,0,0
"5781",81,58,0,0
"5782",82,58,0,0
"5783",83,58,0,0
"5784",84,58,0,0
"5785",85,58,0,0
"5786",86,58,0,0
"5787",87,58,0,0
"5788",88,58,0,0
"5789",89,58,0,0
"5790",90,58,0,0
"5791",91,58,0,0
"5792",92,58,0,0
"5793",93,58,0,0
"5794",94,58,0,0
"5795",95,58,0,0
"5796",96,58,0,0
"5797",97,58,0,0
"5798",98,58,0,0
"5799",99,58,0,0
"5800",100,58,0,0
"5801",1,59,0,0
"5802",2,59,0,0
"5803",3,59,0,0
"5804",4,59,0,0
"5805",5,59,0,0
"5806",6,59,0,0
"5807",7,59,0,0
"5808",8,59,0,0
"5809",9,59,0,0
"5810",10,59,0,0
"5811",11,59,0,0
"5812",12,59,0,0
"5813",13,59,0,0
"5814",14,59,0,0
"5815",15,59,0,0
"5816",16,59,0,0
"5817",17,59,0,0
"5818",18,59,0,0
"5819",19,59,0,0
"5820",20,59,0,0
"5821",21,59,0,0
"5822",22,59,0,0
"5823",23,59,0,0
"5824",24,59,0,0
"5825",25,59,0,0
"5826",26,59,0,0
"5827",27,59,0,0
"5828",28,59,0,0
"5829",29,59,0,0
"5830",30,59,0,0
"5831",31,59,0,0
"5832",32,59,0,0
"5833",33,59,0,0
"5834",34,59,0,0
"5835",35,59,0,0
"5836",36,59,0,0
"5837",37,59,0,0
"5838",38,59,0,0
"5839",39,59,0,0
"5840",40,59,0,0
"5841",41,59,0,0
"5842",42,59,0,0
"5843",43,59,0,0
"5844",44,59,0,0
"5845",45,59,0,0
"5846",46,59,0,0
"5847",47,59,0,0
"5848",48,59,0,0
"5849",49,59,0,0
"5850",50,59,0,0
"5851",51,59,0,0
"5852",52,59,0,0
"5853",53,59,0,0
"5854",54,59,0,0
"5855",55,59,0,0
"5856",56,59,0,0
"5857",57,59,0,0
"5858",58,59,0,0
"5859",59,59,0,0
"5860",60,59,0,0
"5861",61,59,0,0
"5862",62,59,0,0
"5863",63,59,0,0
"5864",64,59,0,0
"5865",65,59,0,0
"5866",66,59,0,0
"5867",67,59,0,0
"5868",68,59,0,0
"5869",69,59,0,0
"5870",70,59,0,0
"5871",71,59,0,0
"5872",72,59,0,0
"5873",73,59,0,0
"5874",74,59,0,0
"5875",75,59,0,0
"5876",76,59,0,0
"5877",77,59,0,0
"5878",78,59,0,0
"5879",79,59,0,0
"5880",80,59,0,0
"5881",81,59,0,0
"5882",82,59,0,0
"5883",83,59,0,0
"5884",84,59,0,0
"5885",85,59,0,0
"5886",86,59,0,0
"5887",87,59,0,0
"5888",88,59,0,0
"5889",89,59,0,0
"5890",90,59,0,0
"5891",91,59,0,0
"5892",92,59,0,0
"5893",93,59,0,0
"5894",94,59,0,0
"5895",95,59,0,0
"5896",96,59,0,0
"5897",97,59,0,0
"5898",98,59,0,0
"5899",99,59,0,0
"5900",100,59,0,0
"5901",1,60,0,0
"5902",2,60,0,0
"5903",3,60,0,0
"5904",4,60,0,0
"5905",5,60,0,0
"5906",6,60,0,0
"5907",7,60,0,0
"5908",8,60,0,0
"5909",9,60,0,0
"5910",10,60,0,0
"5911",11,60,0,0
"5912",12,60,0,0
"5913",13,60,0,0
"5914",14,60,0,0
"5915",15,60,0,0
"5916",16,60,0,0
"5917",17,60,0,0
"5918",18,60,0,0
"5919",19,60,0,0
"5920",20,60,0,0
"5921",21,60,0,0
"5922",22,60,0,0
"5923",23,60,0,0
"5924",24,60,0,0
"5925",25,60,0,0
"5926",26,60,0,0
"5927",27,60,0,0
"5928",28,60,0,0
"5929",29,60,0,0
"5930",30,60,0,0
"5931",31,60,0,0
"5932",32,60,0,0
"5933",33,60,0,0
"5934",34,60,0,0
"5935",35,60,0,0
"5936",36,60,0,0
"5937",37,60,0,0
"5938",38,60,0,0
"5939",39,60,0,0
"5940",40,60,0,0
"5941",41,60,0,0
"5942",42,60,0,0
"5943",43,60,0,0
"5944",44,60,0,0
"5945",45,60,0,0
"5946",46,60,0,0
"5947",47,60,0,0
"5948",48,60,0,0
"5949",49,60,0,0
"5950",50,60,0,0
"5951",51,60,0,0
"5952",52,60,0,0
"5953",53,60,0,0
"5954",54,60,0,0
"5955",55,60,0,0
"5956",56,60,0,0
"5957",57,60,0,0
"5958",58,60,0,0
"5959",59,60,0,0
"5960",60,60,0,0
"5961",61,60,0,0
"5962",62,60,0,0
"5963",63,60,0,0
"5964",64,60,0,0
"5965",65,60,0,0
"5966",66,60,0,0
"5967",67,60,0,0
"5968",68,60,0,0
"5969",69,60,0,0
"5970",70,60,0,0
"5971",71,60,0,0
"5972",72,60,0,0
"5973",73,60,0,0
"5974",74,60,0,0
"5975",75,60,0,0
"5976",76,60,0,0
"5977",77,60,0,0
"5978",78,60,0,0
"5979",79,60,0,0
"5980",80,60,0,0
"5981",81,60,0,0
"5982",82,60,0,0
"5983",83,60,0,0
"5984",84,60,0,0
"5985",85,60,0,0
"5986",86,60,0,0
"5987",87,60,0,0
"5988",88,60,0,0
"5989",89,60,0,0
"5990",90,60,0,0
"5991",91,60,0,0
"5992",92,60,0,0
"5993",93,60,0,0
"5994",94,60,0,0
"5995",95,60,0,0
"5996",96,60,0,0
"5997",97,60,0,0
"5998",98,60,0,0
"5999",99,60,0,0
"6000",100,60,0,0
"6001",1,61,0,0
"6002",2,61,0,0
"6003",3,61,0,0
"6004",4,61,0,0
"6005",5,61,0,0
"6006",6,61,0,0
"6007",7,61,0,0
"6008",8,61,0,0
"6009",9,61,0,0
"6010",10,61,0,0
"6011",11,61,0,0
"6012",12,61,0,0
"6013",13,61,0,0
"6014",14,61,0,0
"6015",15,61,0,0
"6016",16,61,0,0
"6017",17,61,0,0
"6018",18,61,0,0
"6019",19,61,0,0
"6020",20,61,0,0
"6021",21,61,0,0
"6022",22,61,0,0
"6023",23,61,0,0
"6024",24,61,0,0
"6025",25,61,0,0
"6026",26,61,0,0
"6027",27,61,0,0
"6028",28,61,0,0
"6029",29,61,0,0
"6030",30,61,0,0
"6031",31,61,0,0
"6032",32,61,0,0
"6033",33,61,0,0
"6034",34,61,0,0
"6035",35,61,0,0
"6036",36,61,0,0
"6037",37,61,0,0
"6038",38,61,0,0
"6039",39,61,0,0
"6040",40,61,0,0
"6041",41,61,0,0
"6042",42,61,0,0
"6043",43,61,0,0
"6044",44,61,0,0
"6045",45,61,0,0
"6046",46,61,0,0
"6047",47,61,0,0
"6048",48,61,0,0
"6049",49,61,0,0
"6050",50,61,0,0
"6051",51,61,0,0
"6052",52,61,0,0
"6053",53,61,0,0
"6054",54,61,0,0
"6055",55,61,0,0
"6056",56,61,0,0
"6057",57,61,0,0
"6058",58,61,0,0
"6059",59,61,0,0
"6060",60,61,0,0
"6061",61,61,0,0
"6062",62,61,0,0
"6063",63,61,0,0
"6064",64,61,0,0
"6065",65,61,0,0
"6066",66,61,0,0
"6067",67,61,0,0
"6068",68,61,0,0
"6069",69,61,0,0
"6070",70,61,0,0
"6071",71,61,0,0
"6072",72,61,0,0
"6073",73,61,0,0
"6074",74,61,0,0
"6075",75,61,0,0
"6076",76,61,0,0
"6077",77,61,0,0
"6078",78,61,0,0
"6079",79,61,0,0
"6080",80,61,0,0
"6081",81,61,0,0
"6082",82,61,0,0
"6083",83,61,0,0
"6084",84,61,0,0
"6085",85,61,0,0
"6086",86,61,0,0
"6087",87,61,0,0
"6088",88,61,0,0
"6089",89,61,0,0
"6090",90,61,0,0
"6091",91,61,0,0
"6092",92,61,0,0
"6093",93,61,0,0
"6094",94,61,0,0
"6095",95,61,0,0
"6096",96,61,0,0
"6097",97,61,0,0
"6098",98,61,0,0
"6099",99,61,0,0
"6100",100,61,0,0
"6101",1,62,0,0
"6102",2,62,0,0
"6103",3,62,0,0
"6104",4,62,0,0
"6105",5,62,0,0
"6106",6,62,0,0
"6107",7,62,0,0
"6108",8,62,0,0
"6109",9,62,0,0
"6110",10,62,0,0
"6111",11,62,0,0
"6112",12,62,0,0
"6113",13,62,0,0
"6114",14,62,0,0
"6115",15,62,0,0
"6116",16,62,0,0
"6117",17,62,0,0
"6118",18,62,0,0
"6119",19,62,0,0
"6120",20,62,0,0
"6121",21,62,0,0
"6122",22,62,0,0
"6123",23,62,0,0
"6124",24,62,0,0
"6125",25,62,0,0
"6126",26,62,0,0
"6127",27,62,0,0
"6128",28,62,0,0
"6129",29,62,0,0
"6130",30,62,0,0
"6131",31,62,0,0
"6132",32,62,0,0
"6133",33,62,0,0
"6134",34,62,0,0
"6135",35,62,0,0
"6136",36,62,0,0
"6137",37,62,0,0
"6138",38,62,0,0
"6139",39,62,0,0
"6140",40,62,0,0
"6141",41,62,0,0
"6142",42,62,0,0
"6143",43,62,0,0
"6144",44,62,0,0
"6145",45,62,0,0
"6146",46,62,0,0
"6147",47,62,0,0
"6148",48,62,0,0
"6149",49,62,0,0
"6150",50,62,0,0
"6151",51,62,0,0
"6152",52,62,0,0
"6153",53,62,0,0
"6154",54,62,0,0
"6155",55,62,0,0
"6156",56,62,0,0
"6157",57,62,0,0
"6158",58,62,0,0
"6159",59,62,0,0
"6160",60,62,0,0
"6161",61,62,0,0
"6162",62,62,0,0
"6163",63,62,0,0
"6164",64,62,0,0
"6165",65,62,0,0
"6166",66,62,0,0
"6167",67,62,0,0
"6168",68,62,0,0
"6169",69,62,0,0
"6170",70,62,0,0
"6171",71,62,0,0
"6172",72,62,0,0
"6173",73,62,0,0
"6174",74,62,0,0
"6175",75,62,0,0
"6176",76,62,0,0
"6177",77,62,0,0
"6178",78,62,0,0
"6179",79,62,0,0
"6180",80,62,0,0
"6181",81,62,0,0
"6182",82,62,0,0
"6183",83,62,0,0
"6184",84,62,0,0
"6185",85,62,0,0
"6186",86,62,0,0
"6187",87,62,0,0
"6188",88,62,0,0
"6189",89,62,0,0
"6190",90,62,0,0
"6191",91,62,0,0
"6192",92,62,0,0
"6193",93,62,0,0
"6194",94,62,0,0
"6195",95,62,0,0
"6196",96,62,0,0
"6197",97,62,0,0
"6198",98,62,0,0
"6199",99,62,0,0
"6200",100,62,0,0
"6201",1,63,0,0
"6202",2,63,0,0
"6203",3,63,0,0
"6204",4,63,0,0
"6205",5,63,0,0
"6206",6,63,0,0
"6207",7,63,0,0
"6208",8,63,0,0
"6209",9,63,0,0
"6210",10,63,0,0
"6211",11,63,0,0
"6212",12,63,0,0
"6213",13,63,0,0
"6214",14,63,0,0
"6215",15,63,0,0
"6216",16,63,0,0
"6217",17,63,0,0
"6218",18,63,0,0
"6219",19,63,0,0
"6220",20,63,0,0
"6221",21,63,0,0
"6222",22,63,0,0
"6223",23,63,0,0
"6224",24,63,0,0
"6225",25,63,0,0
"6226",26,63,0,0
"6227",27,63,0,0
"6228",28,63,0,0
"6229",29,63,0,0
"6230",30,63,0,0
"6231",31,63,0,0
"6232",32,63,0,0
"6233",33,63,0,0
"6234",34,63,0,0
"6235",35,63,0,0
"6236",36,63,0,0
"6237",37,63,0,0
"6238",38,63,0,0
"6239",39,63,0,0
"6240",40,63,0,0
"6241",41,63,0,0
"6242",42,63,0,0
"6243",43,63,0,0
"6244",44,63,0,0
"6245",45,63,0,0
"6246",46,63,0,0
"6247",47,63,0,0
"6248",48,63,0,0
"6249",49,63,0,0
"6250",50,63,0,0
"6251",51,63,0,0
"6252",52,63,0,0
"6253",53,63,0,0
"6254",54,63,0,0
"6255",55,63,0,0
"6256",56,63,0,0
"6257",57,63,0,0
"6258",58,63,0,0
"6259",59,63,0,0
"6260",60,63,0,0
"6261",61,63,0,0
"6262",62,63,0,0
"6263",63,63,0,0
"6264",64,63,0,0
"6265",65,63,0,0
"6266",66,63,0,0
"6267",67,63,0,0
"6268",68,63,0,0
"6269",69,63,0,0
"6270",70,63,0,0
"6271",71,63,0,0
"6272",72,63,0,0
"6273",73,63,0,0
"6274",74,63,0,0
"6275",75,63,0,0
"6276",76,63,0,0
"6277",77,63,0,0
"6278",78,63,0,0
"6279",79,63,0,0
"6280",80,63,0,0
"6281",81,63,0,0
"6282",82,63,0,0
"6283",83,63,0,0
"6284",84,63,0,0
"6285",85,63,0,0
"6286",86,63,0,0
"6287",87,63,0,0
"6288",88,63,0,0
"6289",89,63,0,0
"6290",90,63,0,0
"6291",91,63,0,0
"6292",92,63,0,0
"6293",93,63,0,0
"6294",94,63,0,0
"6295",95,63,0,0
"6296",96,63,0,0
"6297",97,63,0,0
"6298",98,63,0,0
"6299",99,63,0,0
"6300",100,63,0,0
"6301",1,64,0,0
"6302",2,64,0,0
"6303",3,64,0,0
"6304",4,64,0,0
"6305",5,64,0,0
"6306",6,64,0,0
"6307",7,64,0,0
"6308",8,64,0,0
"6309",9,64,0,0
"6310",10,64,0,0
"6311",11,64,0,0
"6312",12,64,0,0
"6313",13,64,0,0
"6314",14,64,0,0
"6315",15,64,0,0
"6316",16,64,0,0
"6317",17,64,0,0
"6318",18,64,0,0
"6319",19,64,0,0
"6320",20,64,0,0
"6321",21,64,0,0
"6322",22,64,0,0
"6323",23,64,0,0
"6324",24,64,0,0
"6325",25,64,0,0
"6326",26,64,0,0
"6327",27,64,0,0
"6328",28,64,0,0
"6329",29,64,0,0
"6330",30,64,0,0
"6331",31,64,0,0
"6332",32,64,0,0
"6333",33,64,0,0
"6334",34,64,0,0
"6335",35,64,0,0
"6336",36,64,0,0
"6337",37,64,0,0
"6338",38,64,0,0
"6339",39,64,0,0
"6340",40,64,0,0
"6341",41,64,0,0
"6342",42,64,0,0
"6343",43,64,0,0
"6344",44,64,0,0
"6345",45,64,0,0
"6346",46,64,0,0
"6347",47,64,0,0
"6348",48,64,0,0
"6349",49,64,0,0
"6350",50,64,0,0
"6351",51,64,0,0
"6352",52,64,0,0
"6353",53,64,0,0
"6354",54,64,0,0
"6355",55,64,0,0
"6356",56,64,0,0
"6357",57,64,0,0
"6358",58,64,0,0
"6359",59,64,0,0
"6360",60,64,0,0
"6361",61,64,0,0
"6362",62,64,0,0
"6363",63,64,0,0
"6364",64,64,0,0
"6365",65,64,0,0
"6366",66,64,0,0
"6367",67,64,0,0
"6368",68,64,0,0
"6369",69,64,0,0
"6370",70,64,0,0
"6371",71,64,0,0
"6372",72,64,0,0
"6373",73,64,0,0
"6374",74,64,0,0
"6375",75,64,0,0
"6376",76,64,0,0
"6377",77,64,0,0
"6378",78,64,0,0
"6379",79,64,0,0
"6380",80,64,0,0
"6381",81,64,0,0
"6382",82,64,0,0
"6383",83,64,0,0
"6384",84,64,0,0
"6385",85,64,0,0
"6386",86,64,0,0
"6387",87,64,0,0
"6388",88,64,0,0
"6389",89,64,0,0
"6390",90,64,0,0
"6391",91,64,0,0
"6392",92,64,0,0
"6393",93,64,0,0
"6394",94,64,0,0
"6395",95,64,0,0
"6396",96,64,0,0
"6397",97,64,0,0
"6398",98,64,0,0
"6399",99,64,0,0
"6400",100,64,0,0
"6401",1,65,0,0
"6402",2,65,0,0
"6403",3,65,0,0
"6404",4,65,0,0
"6405",5,65,0,0
"6406",6,65,0,0
"6407",7,65,0,0
"6408",8,65,0,0
"6409",9,65,0,0
"6410",10,65,0,0
"6411",11,65,0,0
"6412",12,65,0,0
"6413",13,65,0,0
"6414",14,65,0,0
"6415",15,65,0,0
"6416",16,65,0,0
"6417",17,65,0,0
"6418",18,65,0,0
"6419",19,65,0,0
"6420",20,65,0,0
"6421",21,65,0,0
"6422",22,65,0,0
"6423",23,65,0,0
"6424",24,65,0,0
"6425",25,65,0,0
"6426",26,65,0,0
"6427",27,65,0,0
"6428",28,65,0,0
"6429",29,65,0,0
"6430",30,65,0,0
"6431",31,65,0,0
"6432",32,65,0,0
"6433",33,65,0,0
"6434",34,65,0,0
"6435",35,65,0,0
"6436",36,65,0,0
"6437",37,65,0,0
"6438",38,65,0,0
"6439",39,65,0,0
"6440",40,65,0,0
"6441",41,65,0,0
"6442",42,65,0,0
"6443",43,65,0,0
"6444",44,65,0,0
"6445",45,65,0,0
"6446",46,65,0,0
"6447",47,65,0,0
"6448",48,65,0,0
"6449",49,65,0,0
"6450",50,65,0,0
"6451",51,65,0,0
"6452",52,65,0,0
"6453",53,65,0,0
"6454",54,65,0,0
"6455",55,65,0,0
"6456",56,65,0,0
"6457",57,65,0,0
"6458",58,65,0,0
"6459",59,65,0,0
"6460",60,65,0,0
"6461",61,65,0,0
"6462",62,65,0,0
"6463",63,65,0,0
"6464",64,65,0,0
"6465",65,65,0,0
"6466",66,65,0,0
"6467",67,65,0,0
"6468",68,65,0,0
"6469",69,65,0,0
"6470",70,65,0,0
"6471",71,65,0,0
"6472",72,65,0,0
"6473",73,65,0,0
"6474",74,65,0,0
"6475",75,65,0,0
"6476",76,65,0,0
"6477",77,65,0,0
"6478",78,65,0,0
"6479",79,65,0,0
"6480",80,65,0,0
"6481",81,65,0,0
"6482",82,65,0,0
"6483",83,65,0,0
"6484",84,65,0,0
"6485",85,65,0,0
"6486",86,65,0,0
"6487",87,65,0,0
"6488",88,65,0,0
"6489",89,65,0,0
"6490",90,65,0,0
"6491",91,65,0,0
"6492",92,65,0,0
"6493",93,65,0,0
"6494",94,65,0,0
"6495",95,65,0,0
"6496",96,65,0,0
"6497",97,65,0,0
"6498",98,65,0,0
"6499",99,65,0,0
"6500",100,65,0,0
"6501",1,66,0,0
"6502",2,66,0,0
"6503",3,66,0,0
"6504",4,66,0,0
"6505",5,66,0,0
"6506",6,66,0,0
"6507",7,66,0,0
"6508",8,66,0,0
"6509",9,66,0,0
"6510",10,66,0,0
"6511",11,66,0,0
"6512",12,66,0,0
"6513",13,66,0,0
"6514",14,66,0,0
"6515",15,66,0,0
"6516",16,66,0,0
"6517",17,66,0,0
"6518",18,66,0,0
"6519",19,66,0,0
"6520",20,66,0,0
"6521",21,66,0,0
"6522",22,66,0,0
"6523",23,66,0,0
"6524",24,66,0,0
"6525",25,66,0,0
"6526",26,66,0,0
"6527",27,66,0,0
"6528",28,66,0,0
"6529",29,66,0,0
"6530",30,66,0,0
"6531",31,66,0,0
"6532",32,66,0,0
"6533",33,66,0,0
"6534",34,66,0,0
"6535",35,66,0,0
"6536",36,66,0,0
"6537",37,66,0,0
"6538",38,66,0,0
"6539",39,66,0,0
"6540",40,66,0,0
"6541",41,66,0,0
"6542",42,66,0,0
"6543",43,66,0,0
"6544",44,66,0,0
"6545",45,66,0,0
"6546",46,66,0,0
"6547",47,66,0,0
"6548",48,66,0,0
"6549",49,66,0,0
"6550",50,66,0,0
"6551",51,66,0,0
"6552",52,66,0,0
"6553",53,66,0,0
"6554",54,66,0,0
"6555",55,66,0,0
"6556",56,66,0,0
"6557",57,66,0,0
"6558",58,66,0,0
"6559",59,66,0,0
"6560",60,66,0,0
"6561",61,66,0,0
"6562",62,66,0,0
"6563",63,66,0,0
"6564",64,66,0,0
"6565",65,66,0,0
"6566",66,66,0,0
"6567",67,66,0,0
"6568",68,66,0,0
"6569",69,66,0,0
"6570",70,66,0,0
"6571",71,66,0,0
"6572",72,66,0,0
"6573",73,66,0,0
"6574",74,66,0,0
"6575",75,66,0,0
"6576",76,66,0,0
"6577",77,66,0,0
"6578",78,66,0,0
"6579",79,66,0,0
"6580",80,66,0,0
"6581",81,66,0,0
"6582",82,66,0,0
"6583",83,66,0,0
"6584",84,66,0,0
"6585",85,66,0,0
"6586",86,66,0,0
"6587",87,66,0,0
"6588",88,66,0,0
"6589",89,66,0,0
"6590",90,66,0,0
"6591",91,66,0,0
"6592",92,66,0,0
"6593",93,66,0,0
"6594",94,66,0,0
"6595",95,66,0,0
"6596",96,66,0,0
"6597",97,66,0,0
"6598",98,66,0,0
"6599",99,66,0,0
"6600",100,66,0,0
"6601",1,67,0,0
"6602",2,67,0,0
"6603",3,67,0,0
"6604",4,67,0,0
"6605",5,67,0,0
"6606",6,67,0,0
"6607",7,67,0,0
"6608",8,67,0,0
"6609",9,67,0,0
"6610",10,67,0,0
"6611",11,67,0,0
"6612",12,67,0,0
"6613",13,67,0,0
"6614",14,67,0,0
"6615",15,67,0,0
"6616",16,67,0,0
"6617",17,67,0,0
"6618",18,67,0,0
"6619",19,67,0,0
"6620",20,67,0,0
"6621",21,67,0,0
"6622",22,67,0,0
"6623",23,67,0,0
"6624",24,67,0,0
"6625",25,67,0,0
"6626",26,67,0,0
"6627",27,67,0,0
"6628",28,67,0,0
"6629",29,67,0,0
"6630",30,67,0,0
"6631",31,67,0,0
"6632",32,67,0,0
"6633",33,67,0,0
"6634",34,67,0,0
"6635",35,67,0,0
"6636",36,67,0,0
"6637",37,67,0,0
"6638",38,67,0,0
"6639",39,67,0,0
"6640",40,67,0,0
"6641",41,67,0,0
"6642",42,67,0,0
"6643",43,67,0,0
"6644",44,67,0,0
"6645",45,67,0,0
"6646",46,67,0,0
"6647",47,67,0,0
"6648",48,67,0,0
"6649",49,67,0,0
"6650",50,67,0,0
"6651",51,67,0,0
"6652",52,67,0,0
"6653",53,67,0,0
"6654",54,67,0,0
"6655",55,67,0,0
"6656",56,67,0,0
"6657",57,67,0,0
"6658",58,67,0,0
"6659",59,67,0,0
"6660",60,67,0,0
"6661",61,67,0,0
"6662",62,67,0,0
"6663",63,67,0,0
"6664",64,67,0,0
"6665",65,67,0,0
"6666",66,67,0,0
"6667",67,67,0,0
"6668",68,67,0,0
"6669",69,67,0,0
"6670",70,67,0,0
"6671",71,67,0,0
"6672",72,67,0,0
"6673",73,67,0,0
"6674",74,67,0,0
"6675",75,67,0,0
"6676",76,67,0,0
"6677",77,67,0,0
"6678",78,67,0,0
"6679",79,67,0,0
"6680",80,67,0,0
"6681",81,67,0,0
"6682",82,67,0,0
"6683",83,67,0,0
"6684",84,67,0,0
"6685",85,67,0,0
"6686",86,67,0,0
"6687",87,67,0,0
"6688",88,67,0,0
"6689",89,67,0,0
"6690",90,67,0,0
"6691",91,67,0,0
"6692",92,67,0,0
"6693",93,67,0,0
"6694",94,67,0,0
"6695",95,67,0,0
"6696",96,67,0,0
"6697",97,67,0,0
"6698",98,67,0,0
"6699",99,67,0,0
"6700",100,67,0,0
"6701",1,68,0,0
"6702",2,68,0,0
"6703",3,68,0,0
"6704",4,68,0,0
"6705",5,68,0,0
"6706",6,68,0,0
"6707",7,68,0,0
"6708",8,68,0,0
"6709",9,68,0,0
"6710",10,68,0,0
"6711",11,68,0,0
"6712",12,68,0,0
"6713",13,68,0,0
"6714",14,68,0,0
"6715",15,68,0,0
"6716",16,68,0,0
"6717",17,68,0,0
"6718",18,68,0,0
"6719",19,68,0,0
"6720",20,68,0,0
"6721",21,68,0,0
"6722",22,68,0,0
"6723",23,68,0,0
"6724",24,68,0,0
"6725",25,68,0,0
"6726",26,68,0,0
"6727",27,68,0,0
"6728",28,68,0,0
"6729",29,68,0,0
"6730",30,68,0,0
"6731",31,68,0,0
"6732",32,68,0,0
"6733",33,68,0,0
"6734",34,68,0,0
"6735",35,68,0,0
"6736",36,68,0,0
"6737",37,68,0,0
"6738",38,68,0,0
"6739",39,68,0,0
"6740",40,68,0,0
"6741",41,68,0,0
"6742",42,68,0,0
"6743",43,68,0,0
"6744",44,68,0,0
"6745",45,68,0,0
"6746",46,68,0,0
"6747",47,68,0,0
"6748",48,68,0,0
"6749",49,68,0,0
"6750",50,68,0,0
"6751",51,68,0,0
"6752",52,68,0,0
"6753",53,68,0,0
"6754",54,68,0,0
"6755",55,68,0,0
"6756",56,68,0,0
"6757",57,68,0,0
"6758",58,68,0,0
"6759",59,68,0,0
"6760",60,68,0,0
"6761",61,68,0,0
"6762",62,68,0,0
"6763",63,68,0,0
"6764",64,68,0,0
"6765",65,68,0,0
"6766",66,68,0,0
"6767",67,68,0,0
"6768",68,68,0,0
"6769",69,68,0,0
"6770",70,68,0,0
"6771",71,68,0,0
"6772",72,68,0,0
"6773",73,68,0,0
"6774",74,68,0,0
"6775",75,68,0,0
"6776",76,68,0,0
"6777",77,68,0,0
"6778",78,68,0,0
"6779",79,68,0,0
"6780",80,68,0,0
"6781",81,68,0,0
"6782",82,68,0,0
"6783",83,68,0,0
"6784",84,68,0,0
"6785",85,68,0,0
"6786",86,68,0,0
"6787",87,68,0,0
"6788",88,68,0,0
"6789",89,68,0,0
"6790",90,68,0,0
"6791",91,68,0,0
"6792",92,68,0,0
"6793",93,68,0,0
"6794",94,68,0,0
"6795",95,68,0,0
"6796",96,68,0,0
"6797",97,68,0,0
"6798",98,68,0,0
"6799",99,68,0,0
"6800",100,68,0,0
"6801",1,69,0,0
"6802",2,69,0,0
"6803",3,69,0,0
"6804",4,69,0,0
"6805",5,69,0,0
"6806",6,69,0,0
"6807",7,69,0,0
"6808",8,69,0,0
"6809",9,69,0,0
"6810",10,69,0,0
"6811",11,69,0,0
"6812",12,69,0,0
"6813",13,69,0,0
"6814",14,69,0,0
"6815",15,69,0,0
"6816",16,69,0,0
"6817",17,69,0,0
"6818",18,69,0,0
"6819",19,69,0,0
"6820",20,69,0,0
"6821",21,69,0,0
"6822",22,69,0,0
"6823",23,69,0,0
"6824",24,69,0,0
"6825",25,69,0,0
"6826",26,69,0,0
"6827",27,69,0,0
"6828",28,69,0,0
"6829",29,69,0,0
"6830",30,69,0,0
"6831",31,69,0,0
"6832",32,69,0,0
"6833",33,69,0,0
"6834",34,69,0,0
"6835",35,69,0,0
"6836",36,69,0,0
"6837",37,69,0,0
"6838",38,69,0,0
"6839",39,69,0,0
"6840",40,69,0,0
"6841",41,69,0,0
"6842",42,69,0,0
"6843",43,69,0,0
"6844",44,69,0,0
"6845",45,69,0,0
"6846",46,69,0,0
"6847",47,69,0,0
"6848",48,69,0,0
"6849",49,69,0,0
"6850",50,69,0,0
"6851",51,69,0,0
"6852",52,69,0,0
"6853",53,69,0,0
"6854",54,69,0,0
"6855",55,69,0,0
"6856",56,69,0,0
"6857",57,69,0,0
"6858",58,69,0,0
"6859",59,69,0,0
"6860",60,69,0,0
"6861",61,69,0,0
"6862",62,69,0,0
"6863",63,69,0,0
"6864",64,69,0,0
"6865",65,69,0,0
"6866",66,69,0,0
"6867",67,69,0,0
"6868",68,69,0,0
"6869",69,69,0,0
"6870",70,69,0,0
"6871",71,69,0,0
"6872",72,69,0,0
"6873",73,69,0,0
"6874",74,69,0,0
"6875",75,69,0,0
"6876",76,69,0,0
"6877",77,69,0,0
"6878",78,69,0,0
"6879",79,69,0,0
"6880",80,69,0,0
"6881",81,69,0,0
"6882",82,69,0,0
"6883",83,69,0,0
"6884",84,69,0,0
"6885",85,69,0,0
"6886",86,69,0,0
"6887",87,69,0,0
"6888",88,69,0,0
"6889",89,69,0,0
"6890",90,69,0,0
"6891",91,69,0,0
"6892",92,69,0,0
"6893",93,69,0,0
"6894",94,69,0,0
"6895",95,69,0,0
"6896",96,69,0,0
"6897",97,69,0,0
"6898",98,69,0,0
"6899",99,69,0,0
"6900",100,69,0,0
"6901",1,70,0,0
"6902",2,70,0,0
"6903",3,70,0,0
"6904",4,70,0,0
"6905",5,70,0,0
"6906",6,70,0,0
"6907",7,70,0,0
